,algorithm,data_group,dataset,EQ NB,random_state,target_noise,true_model,# EVALUATIONS,STARTED,FINISHED,symbolic_error,symbolic_fraction,symbolic_error_is_zero,symbolic_error_is_constant,symbolic_fraction_is_constant,sympy_exception,symbolic_solution,symbolic_model,model_size,simplified_symbolic_model,simplified_complexity,mse_test,mae_test,r2_test,r2_zero_test,accuracy_solution
10,PhySO,Feynman,feynman_I_6_2b,2,0,0.1,0.399*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,995679,True,True,-1/(sigma/((theta - theta1)**0.5 - 2.20703125) - 1)**2 + 0.39898681640625*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,0.39898681640625*(sigma/((theta - theta1)**0.5 - 2.20703125) - 1)**2*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,False,False,False,,False,(-1.0*sigma/((theta - theta1)**0.5 - 2.20737317006698) + 1.0)**(-2),18,(sigma/((theta - theta1)**0.5 - 2.21) - 1)**(-2),17,inf,inf,0.0,0.0,False
11,PhySO,Feynman,feynman_I_6_2b,2,1,0.1,0.399*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,995193,True,True,-1/(2.0869140625*sigma - 1/cos(theta + 1)) + 0.39898681640625*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,(0.832651197910309*sigma - 0.39898681640625/cos(theta + 1))*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,False,False,False,,False,1/(2.08662310585914*sigma - 1/cos(theta + 1.0)),14,1/(2.09*sigma - 1/cos(theta + 1)),14,0.0010289861207816505,0.0206421293848009,0.7067217648906838,0.706092884431885,False
12,PhySO,Feynman,feynman_I_6_2b,2,2,0.1,0.399*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,998177,True,True,0.209014892578125 - 1/(log(2.24*sigma + 0.467/theta) + 1) + 0.39898681640625*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,-0.39898681640625*exp(-(theta - theta1)**2/(2*sigma**2))/(sigma*(0.209014892578125 - 1/(log(2.24*sigma + 0.467/theta) + 1))),False,False,False,,False,-0.208909602818731 + 1.0/(log(2.23723005188502*sigma + 0.467378841553428/theta) + 1.0),18,-0.209 + 1/(log(2.24*sigma + 0.467/theta) + 1),16,0.0011403948692080277,0.021235368426403098,0.6785053353603181,0.6831126915582443,False
13,PhySO,Feynman,feynman_I_6_2b,2,3,0.1,0.399*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,994990,True,True,-0.160003662109375*exp((sin(sigma)*cos((theta - theta1)**0.5))**0.5)/sigma + 0.39898681640625*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,2.49*exp(-(sin(sigma)*cos((theta - theta1)**0.5))**0.5 - (theta - theta1)**2/(2*sigma**2)),False,False,False,,False,0.159798351797206*exp((sin(sigma)*cos((theta - theta1)**0.5))**0.5)/sigma,19,0.16*exp((sin(sigma)*cos((theta - theta1)**0.5))**0.5)/sigma,19,inf,inf,0.0,0.0,False
14,PhySO,Feynman,feynman_I_6_2b,2,4,0.1,0.399*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,998492,True,True,-0.36798095703125/(sigma + 0.36798095703125*exp(theta - 2.03*theta1)) + 0.39898681640625*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,(1.0843557715416*sigma + 0.39898681640625*exp(theta - 2.03*theta1))*exp(-(theta - theta1)**2/(2*sigma**2))/sigma,False,False,False,,False,0.36759531214211/(sigma + 0.367879441171442*exp(theta - 2.02865450546013*theta1)),14,0.368/(sigma + 0.368*exp(theta - 2.03*theta1)),14,0.0010471664187995146,0.021370377991028616,0.7134623239110669,0.711163540674792,False
15,PhySO,Feynman,feynman_I_8_14,3,0,0.1,((x1 - x2)**2 + (y1 - y2)**2)**0.5,990363,True,True,(1 - I)*((x1 - x2)**2 + (y1 - y2)**2)**0.5,-I,False,False,True,,True,1.00035152355371*(-(-x1 + x2)**2 - 0.999297323425335*(-y1 + y2)**2)**0.5,23,1.0*I*((x1 - x2)**2 + (y1 - y2)**2)**0.5,20,inf,inf,0.0,0.0,False
16,PhySO,Feynman,feynman_I_8_14,3,1,0.1,((x1 - x2)**2 + (y1 - y2)**2)**0.5,993161,True,True,,,,,,LowReward,False,(0.120344514930795*x2*y2 + 0.0737938096914059*y1**2 + (-y1 + y2)**2)**0.5,19,(0.12*x2*y2 + 0.074*y1**2 + (y1 - y2)**2)**0.5,19,0.5747069521293215,0.5807136515466501,0.41167648373187304,0.4101913985660878,False
17,PhySO,Feynman,feynman_I_8_14,3,2,0.1,((x1 - x2)**2 + (y1 - y2)**2)**0.5,991057,True,True,,,,,,LowReward,False,1.66397000774033*(-x1*y1 + x1*y2 + x2*y1 - x2*y2)**0.5,19,1.66*(-x1*y1 + x1*y2 + x2*y1 - x2*y2)**0.5,19,inf,inf,0.0,0.0,False
18,PhySO,Feynman,feynman_I_8_14,3,3,0.1,((x1 - x2)**2 + (y1 - y2)**2)**0.5,990102,True,True,,,,,,LowReward,False,1.05258431765937*(0.0799439685574479*x2**2 + 0.0799439685574479*y2**2 + (-x1 + 0.950042655227563*x2)**2)**0.5,24,1.05*(0.08*x2**2 + 0.08*y2**2 + (x1 - 0.95*x2)**2)**0.5,22,0.5588467019629835,0.5776888032340287,0.43620928511941626,0.43174431913891387,False
19,PhySO,Feynman,feynman_I_8_14,3,4,0.1,((x1 - x2)**2 + (y1 - y2)**2)**0.5,993232,True,True,0,1,True,True,True,,True,1.00042737543459*((-x1 + x2)**2 + 0.999145796768029*(y1 - y2)**2)**0.5,21,((x1 - x2)**2 + (y1 - y2)**2)**0.5,17,3.5451153247971945e-07,0.00044754545056698816,0.9999996382950842,0.9999996380604178,True
20,PhySO,Feynman,feynman_I_9_18,4,0,0.1,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2),990562,True,True,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2) - 1.569091796875*G*m1*m2*z2**0.5/(x1*y1*z1**0.5),0.637*x1*y1*z1**0.5/(z2**0.5*((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2)),False,False,False,,False,1.56850094131337*G**1.0*m1**1.0*m2**1.0*z2**0.5/(x1**1.0*y1**1.0*z1**0.5),23,1.57*G*m1*m2*z2**0.5/(x1*y1*z1**0.5),17,0.002476442443504157,0.0358561558590094,0.8376593180939166,0.8366254638928596,False
21,PhySO,Feynman,feynman_I_9_18,4,1,0.1,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2),990341,True,True,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2) - 1.466064453125*G*m1*m2*(0.26702880859375*y1 + z2)/(x1*y1*z1),0.682*x1*y1*z1/((0.26702880859375*y1 + z2)*((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2)),False,False,False,,False,1.46587897272429*G*m1*m2*(0.266986289990876*y1 + z2)/(x1*y1*z1),19,1.47*G*m1*m2*(0.267*y1 + z2)/(x1*y1*z1),19,0.0023962231609949963,0.03557757640977892,0.8426899269370588,0.8412400394167175,False
22,PhySO,Feynman,feynman_I_9_18,4,2,0.1,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2),990873,True,True,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2) - 1.4599609375*G*m1*m2*(0.27099609375*z1 + z2)/(x1*y1*z1),0.685*x1*y1*z1/((0.27099609375*z1 + z2)*((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2)),False,False,False,,False,1.45980374046646*G*m1*m2*(0.270854947405146*z1 + z2)/(x1*y1*z1),19,1.46*G*m1*m2*(0.271*z1 + z2)/(x1*y1*z1),19,0.0023792079089050115,0.03557936698957519,0.8434466494101871,0.8414620962825727,False
23,PhySO,Feynman,feynman_I_9_18,4,3,0.1,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2),990793,True,True,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2) - 2.3310546875*G*m1*m2*z2/(x1*y1*z1),0.42901611328125*x1*y1*z1/(z2*((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2)),False,False,False,,False,2.33085862859831*G*m1*m2*z2/(x1*y1*z1),15,2.33*G*m1*m2*z2/(x1*y1*z1),15,0.0029042704471910763,0.04033376797238449,0.8054020184293935,0.8062514673725628,False
24,PhySO,Feynman,feynman_I_9_18,4,4,0.1,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2),991818,True,True,G*m1*m2/((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2) - 1.18994140625*G*m1*m2*(y2 + z2)/(x1*y1*z1),0.84*x1*y1*z1/((y2 + z2)*((x1 - x2)**2 + (y1 - y2)**2 + (z1 - z2)**2)),False,False,False,,False,1.19010906952936*G*m1*m2*(y2 + z2)/(x1*y1*z1),17,1.19*G*m1*m2*(y2 + z2)/(x1*y1*z1),17,0.0012329718565952843,0.025844545397113457,0.9180484892465633,0.9186688484086053,False
25,PhySO,Feynman,feynman_I_10_7,5,0,0.1,m_0/(1 - v**2/c**2)**0.5,990903,True,True,m_0/(1 - v**2/c**2)**0.5 + m_0*((cos(v/c) - 0.7760009765625)**0.5 - 1.470947265625),-c**1.0/((c**2 - v**2)**0.5*((cos(v/c) - 0.7760009765625)**0.5 - 1.470947265625)),False,False,False,,False,m_0*(1.47083871275665 - (cos(v/c) - 0.775900740199553)**0.5),16,-m_0*((cos(v/c) - 0.776)**0.5 - 1.47),15,2.9574497417748035e-05,0.004775731257659521,0.9999797115064857,0.999979881716198,True
26,PhySO,Feynman,feynman_I_10_7,5,1,0.1,m_0/(1 - v**2/c**2)**0.5,990310,True,True,m_0/(1 - v**2/c**2)**0.5 + m_0*(1.14892578125*(0.7039794921875 - (0.667*cos(1.08*v/c) - 1)**0.5)**0.5 - 1.403076171875),-c**1.0/((c**2 - v**2)**0.5*(1.14892578125*(0.7039794921875 - (0.667*cos(1.08*v/c) - 1.0)**0.5)**0.5 - 1.403076171875)),False,False,False,,False,m_0*(1.40311344971674 - 1.14917518780426*(0.70427692781536 - (0.662862048037243*cos(1.0751871319917*v/c) - 1)**0.5)**0.5),25,m_0*(1.4 - 1.15*(0.704 - (0.667*cos(1.07*v/c) - 1.0)**0.5)**0.5),25,inf,inf,0.0,0.0,False
27,PhySO,Feynman,feynman_I_10_7,5,2,0.1,m_0/(1 - v**2/c**2)**0.5,990063,True,True,m_0/(1 - v**2/c**2)**0.5 - m_0 - 0.157989501953125*m_0/log(0.135 - v/c)**2,m_0/((1 - v**2/c**2)**0.5*(m_0 + 0.157989501953125*m_0/log(0.135 - v/c)**2)),False,False,False,,False,m_0 + 0.157686475883047*m_0/log(0.134703647192451 - 1.0*v/c)**2,16,m_0 + 0.158*m_0/log(0.135 - v/c)**2,16,inf,inf,0.0,0.0,False
28,PhySO,Feynman,feynman_I_10_7,5,3,0.1,m_0/(1 - v**2/c**2)**0.5,991054,True,True,m_0/(1 - v**2/c**2)**0.5 + m_0*((0.8570556640625 - cos(0.857*v/c))**0.5 - 1.3798828125),-c**1.0/((c**2 - v**2)**0.5*((0.8570556640625 - cos(0.857*v/c))**0.5 - 1.3798828125)),False,False,False,,False,-m_0*((0.856639969551748 - cos(0.856639969551748*v/c))**0.5 - 1.38005307128248),18,-m_0*((0.857 - cos(0.857*v/c))**0.5 - 1.38),18,inf,inf,0.0,0.0,False
29,PhySO,Feynman,feynman_I_10_7,5,4,0.1,m_0/(1 - v**2/c**2)**0.5,992249,True,True,m_0/(1 - v**2/c**2)**0.5 - 0.885986328125*m_0/cos(1/(0.721 + exp(-1/(1.13 - 1.39*v/c))))**0.25,1.13*cos(1/(0.721 + exp(-1/(1.13 - 1.39*v/c))))**0.25/(1 - v**2/c**2)**0.5,False,False,False,,False,0.886484754550406*m_0/cos(1/(exp(1/(-1.12805098437047 + 1.386174241753*v/c)) + 0.721410029041781))**0.25,21,0.886*m_0/cos(1/(0.721 + exp(-1/(1.13 - 1.39*v/c))))**0.25,23,4.004853516899002e-05,0.004928690555547966,0.9999730036474435,0.9999728373482936,True
30,PhySO,Feynman,feynman_I_11_19,6,0,0.1,x1*y1 + x2*y2 + x3*y3,993098,True,True,0,1,True,True,True,,True,x1*y1 + x2*y2 + 0.998818319987731*x3*y3,11,x1*y1 + x2*y2 + 0.999*x3*y3,11,0.00014959028515387868,0.010613393108045313,0.9999980697335645,0.999998078393072,True
31,PhySO,Feynman,feynman_I_11_19,6,1,0.1,x1*y1 + x2*y2 + x3*y3,994446,True,True,-0.00201*x2*y2,(x1*y1 + x2*y2 + x3*y3)/(x1*y1 + 1.001953125*x2*y2 + x3*y3),True,True,False,,True,x1*y1 + 1.00190113273873*x2*y2 + x3*y3,11,x1*y1 + 1.0*x2*y2 + x3*y3,11,0.0003852297234836445,0.01710323229300588,0.9999950580253786,0.9999949858284156,True
32,PhySO,Feynman,feynman_I_11_19,6,2,0.1,x1*y1 + x2*y2 + x3*y3,991376,True,True,0,1,True,True,True,,True,x1*y1 + x2*y2 + x3*y3,10,x1*y1 + x2*y2 + x3*y3,10,0.0,0.0,1.0,1.0,True
33,PhySO,Feynman,feynman_I_11_19,6,3,0.1,x1*y1 + x2*y2 + x3*y3,997013,True,True,0,1,True,True,True,,True,x1*y1 + x2*y2 + x3*y3,10,x1*y1 + x2*y2 + x3*y3,10,0.0,0.0,1.0,1.0,True
34,PhySO,Feynman,feynman_I_11_19,6,4,0.1,x1*y1 + x2*y2 + x3*y3,990467,True,True,-0.00299072265625*y1*y2,(x1*y1 + x2*y2 + x3*y3)/(x1*y1 + x2*y2 + x3*y3 + 0.00299072265625*y1*y2),True,True,True,,True,x1*y1 + x2*y2 + x3*y3 + 0.0031511052473219*y1*y2,14,x1*y1 + x2*y2 + x3*y3 + 0.00299*y1*y2,14,0.0010616473986630529,0.028415536897579346,0.9999863216854638,0.9999861830622104,True
35,PhySO,Feynman,feynman_I_12_1,7,0,0.1,Nn*mu,994063,True,True,0,1,True,True,True,,True,-Nn*(0.0008922085318386 - 1.00060428695972*mu),8,Nn*mu,3,1.3831535424556749e-05,0.0028740638813814184,0.9999994658179485,0.9999994644336707,True
36,PhySO,Feynman,feynman_I_12_1,7,1,0.1,Nn*mu,991763,True,True,Nn*mu + Nn*mu/(0.001007080078125*mu - 1.0048828125),1.0048828125 - 0.001007080078125*mu,False,False,True,,True,Nn*mu/(1.00513409324643 - 0.0014954712388904*mu),10,-Nn*mu/(0.00101*mu - 1.0),11,0.00023581926436252963,0.012160631535591307,0.9999908571703154,0.9999908603018086,True
37,PhySO,Feynman,feynman_I_12_1,7,2,0.1,Nn*mu,992707,True,True,Nn*mu - 1.001953125*Nn*mu*exp(-0.00101*mu**0.5),0.998046875*exp(0.00101*mu**0.5),False,False,True,,True,1.00238065087466*Nn*mu*exp(-0.0010021637710209*mu**0.5),10,1.0*Nn*mu*exp(-0.00101*mu**0.5),10,2.87643862909799e-05,0.004897768923858849,0.9999988807690768,0.9999988812863116,True
38,PhySO,Feynman,feynman_I_12_1,7,3,0.1,Nn*mu,994135,True,True,0,1,True,True,True,,True,Nn/(0.0004329548555403 + 1/mu),9,Nn*mu,3,0.0003022484666702806,0.013441788871976768,0.9999882712291996,0.9999883323200475,True
39,PhySO,Feynman,feynman_I_12_1,7,4,0.1,Nn*mu,994312,True,True,0,1,True,True,True,,True,Nn*(mu + 6.64396484249656e-5*exp(mu)),8,Nn*mu,3,0.00012589922009959112,0.00721820895063285,0.999995144603895,0.9999951233574265,True
40,PhySO,Feynman,feynman_I_12_2,8,0,0.1,0.08*q1*q2/(epsilon*r**2),990014,True,True,0,1,True,True,True,,True,0.07962776125056*q1*q2/(epsilon*r**2),10,0.08*q1*q2/(epsilon*r**2),10,4.432088074401779e-09,3.65914469422639e-05,0.9999994302249323,0.9999994291428225,True
41,PhySO,Feynman,feynman_I_12_2,8,1,0.1,0.08*q1*q2/(epsilon*r**2),991947,True,True,0,1,True,True,True,,True,0.0796990953184178*q1*q2/(epsilon*r**2),10,0.08*q1*q2/(epsilon*r**2),10,2.6512996642449463e-08,8.792970149242002e-05,0.9999966919769394,0.9999966767465684,True
42,PhySO,Feynman,feynman_I_12_2,8,2,0.1,0.08*q1*q2/(epsilon*r**2),992085,True,True,0,1,True,True,True,,True,0.0796734498879109*q1*q2/(epsilon*r**2),10,0.08*q1*q2/(epsilon*r**2),10,1.6275379967751858e-08,6.927335085153582e-05,0.9999979270722044,0.9999979210744288,True
43,PhySO,Feynman,feynman_I_12_2,8,3,0.1,0.08*q1*q2/(epsilon*r**2),992127,True,True,0,1,True,True,True,,True,0.079571803862408*q1*q2/(epsilon*r**2),10,0.08*q1*q2/(epsilon*r**2),10,5.540271544923623e-11,4.1289413677171246e-06,0.9999999927543856,0.9999999927981363,True
44,PhySO,Feynman,feynman_I_12_2,8,4,0.1,0.08*q1*q2/(epsilon*r**2),990043,True,True,0,1,True,True,True,,True,0.0796330743887441*q1*q2/(epsilon*r**2),10,0.08*q1*q2/(epsilon*r**2),10,5.439471534129499e-09,4.030414786761718e-05,0.9999993057984318,0.9999993025574383,True
45,PhySO,Feynman,feynman_I_12_4,9,0,0.1,0.08*q1/(epsilon*r**2),990464,True,True,0,1,True,True,True,,True,0.0795186337659085*q1/(epsilon*r**2),9,0.08*q1/(epsilon*r**2),9,5.943048766956687e-10,1.4325751949028403e-05,0.999999169418042,0.9999991681539261,True
46,PhySO,Feynman,feynman_I_12_4,9,1,0.1,0.08*q1/(epsilon*r**2),991161,True,True,0,1,True,True,True,,True,0.0795641995564468*q1/(epsilon*r**2),9,0.08*q1/(epsilon*r**2),9,3.0372726234643e-11,3.2142124040267978e-06,0.9999999579965789,0.9999999577936306,True
47,PhySO,Feynman,feynman_I_12_4,9,2,0.1,0.08*q1/(epsilon*r**2),990264,True,True,0,1,True,True,True,,True,0.07963809359553*q1/(epsilon*r**2),9,0.08*q1/(epsilon*r**2),9,6.331373175550133e-10,1.4677186434640382e-05,0.9999991195675938,0.9999991208228143,True
48,PhySO,Feynman,feynman_I_12_4,9,3,0.1,0.08*q1/(epsilon*r**2),990216,True,True,0,1.01,True,True,True,,True,0.0794182167794511*q1/(epsilon*r**2),9,0.079*q1/(epsilon*r**2),9,4.344815427120661e-09,3.829038447176983e-05,0.9999939044800608,0.9999939191026451,True
49,PhySO,Feynman,feynman_I_12_4,9,4,0.1,0.08*q1/(epsilon*r**2),991074,True,True,0,1,True,True,True,,True,0.0795541542986472*q1**1.0/(epsilon**1.0*r**2.0),11,0.08*q1/(epsilon*r**2),9,9.188341912690061e-11,5.6473738787483585e-06,0.9999998695232287,0.9999998701503973,True
50,PhySO,Feynman,feynman_I_12_5,10,0,0.1,Ef*q2,990893,True,True,0,1,True,True,True,,True,0.999998469780327*Ef*q2,4,Ef*q2,3,2.5047201667299357e-10,1.3764914254761799e-05,0.9999999999902791,0.9999999999903203,True
51,PhySO,Feynman,feynman_I_12_5,10,1,0.1,Ef*q2,991005,True,True,0,1,True,True,True,,True,1.00064630738526*Ef*q2,4,Ef*q2,3,4.4630004987156424e-05,0.005823855984441269,0.9999982646343067,0.9999982673819459,True
52,PhySO,Feynman,feynman_I_12_5,10,2,0.1,Ef*q2,990051,True,True,0,1,True,True,True,,True,1.00099962355574*Ef*q2,4,Ef*q2,3,0.00010628697758273998,0.00897310028040826,0.999995861360017,0.9999958616739448,True
53,PhySO,Feynman,feynman_I_12_5,10,3,0.1,Ef*q2,990033,True,True,-0.018*Ef*q2,0.982,False,False,True,,True,1.01784332958419*Ef*q2,4,1.02*Ef*q2,4,0.03412463523466956,0.1608694447878144,0.9986885455098075,0.9986826065858704,False
54,PhySO,Feynman,feynman_I_12_5,10,4,0.1,Ef*q2,990619,True,True,0,1,True,True,True,,True,1.00091779564107*Ef*q2,4,Ef*q2,3,8.982226661469898e-05,0.008263540581673397,0.9999965102027019,0.9999965071095729,True
55,PhySO,Feynman,feynman_I_12_11,11,0,0.1,q*(B*v*sin(theta) + Ef),994232,True,True,0,1,True,True,True,,True,1.0009429262768*B*q*v*sin(0.999827969792038*theta) + 0.997773428480148*Ef*q,14,1.0*q*(B*v*sin(theta) + Ef),10,0.000780042830046983,0.020239832232728794,0.999998852301198,0.9999988609382371,True
56,PhySO,Feynman,feynman_I_12_11,11,1,0.1,q*(B*v*sin(theta) + Ef),991927,True,True,0,1,True,True,True,,True,B*q*v*sin(0.998553951815465*theta) + 0.991440824073272*Ef*q,13,1.0*q*(B*v*sin(0.999*theta) + Ef),12,0.00704196981385764,0.06380669267350761,0.999989640030877,0.9999895802908951,True
57,PhySO,Feynman,feynman_I_12_11,11,2,0.1,q*(B*v*sin(theta) + Ef),990552,True,True,0,1,True,True,True,,True,q*(B*v*sin(0.999663657987252*theta) + 0.997108826009023*Ef),13,1.0*q*(B*v*sin(theta) + Ef),10,0.0006012093700365551,0.019227519699667624,0.9999991175982592,0.9999991109207607,True
58,PhySO,Feynman,feynman_I_12_11,11,3,0.1,q*(B*v*sin(theta) + Ef),991265,True,True,0,1,True,True,True,,True,1.00103422160902*B*q*v*(sin(theta) - 0.0004753971328298) + 1.00206951283238*Ef*q,14,1.0*q*(B*v*sin(theta) + Ef),10,0.00087046371620302,0.02267010515332996,0.9999987332284886,0.9999987295284267,True
59,PhySO,Feynman,feynman_I_12_11,11,4,0.1,q*(B*v*sin(theta) + Ef),994338,True,True,0,1,True,True,True,,True,q*(B*v*sin(0.999490272622289*theta) + 0.996164674753751*Ef),13,1.0*q*(B*v*sin(theta) + Ef),10,0.0011365896227751692,0.026207599372117182,0.9999983291491348,0.9999983373331123,True
